16.1582,14.632869980879182
17.924,10.46818258573839
90.6615,78.38063369444923
16.9804,17.48536287450137
36.1007,38.20866700121624
17.0845,15.650363604693261
16.1264,15.128979873332689
41.4696,39.70564569128443
16.845,16.26465761790229
18.8085,10.31861758391914
16.6885,16.408110515327756
17.6552,14.133313502476524
15.849,16.4447424238692
17.28,13.59114243074364
16.0514,16.743502621751194
16.5203,17.307202425454694
15.9243,16.1394086633987
16.0728,15.19230704731204
41.8435,40.9396631114711
17.4302,15.9912303999887
36.032,37.435262664705036
16.2363,16.181607706646982
17.8087,16.530271262452484
16.3041,15.995621537305977
17.4402,14.402222744262197
15.9855,16.10632529690416
15.9546,16.26053574916137
18.3468,16.804495551323015
17.2104,17.563891992212024
63.2697,65.9315232204375
16.0889,16.157398826166673
17.737000000000002,16.582101839987338
16.5097,15.142512511380444
16.6085,14.017796451542358
48.7251,48.427121574386746
16.8422,17.551260280550192
16.3349,8.540862023392872
16.4005,17.398320404851443
17.027,15.831987722162346
15.9993,15.681679214639841
16.0553,17.025721643921525
35.2283,32.32344938310618
17.688,10.10847071413487
18.2029,15.807646155885301
16.304000000000002,15.206234448787452
73.7316,62.84788532681304
16.4131,15.375514664459942
17.4693,14.275010777810948
34.9194,31.530130190957124
16.4248,16.560210405817376
16.0293,16.892428031153322
52.2631,55.44934082118851
16.2312,16.130736424241448
